ENSMUST00000185184.1|ENSMUSG00000099032.2|OTTMUSG00000044905.1|OTTMUST00000118029.1|Tcf24-202|Tcf24|4193|protein_coding|	4193
ENSMUST00000027049.9|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065319.2|Ppp1r42-201|Ppp1r42|1425|protein_coding|	1425
ENSMUST00000027050.9|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000072996.2|Cops5-201|Cops5|1698|protein_coding|	1698
ENSMUST00000071087.11|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067846.2|Cspp1-201|Cspp1|4355|protein_coding|	4355
ENSMUST00000088615.10|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085577.1|Arfgef1-201|Arfgef1|6978|protein_coding|	6978
ENSMUST00000035577.6|ENSMUSG00000042501.12|OTTMUSG00000024232.1|OTTMUST00000059299.1|Cpa6-201|Cpa6|1932|protein_coding|	1932
ENSMUST00000027056.11|ENSMUSG00000048960.13|OTTMUSG00000047927.1|OTTMUST00000123246.1|Prex2-201|Prex2|11053|protein_coding|	11053
ENSMUST00000048613.13|ENSMUSG00000057715.13|OTTMUSG00000033915.2|OTTMUST00000085549.1|A830018L16Rik-201|A830018L16Rik|2779|protein_coding|	2779
ENSMUST00000177608.7|ENSMUSG00000016918.15|OTTMUSG00000047995.3|OTTMUST00000123376.1|Sulf1-202|Sulf1|5598|protein_coding|	5598
ENSMUST00000115403.8|ENSMUSG00000025938.16|OTTMUSG00000022327.2|-|Slco5a1-202|Slco5a1|8509|protein_coding|	8509
ENSMUST00000047577.6|ENSMUSG00000042414.7|OTTMUSG00000017097.2|OTTMUST00000041405.2|Prdm14-201|Prdm14|2564|protein_coding|	2564
ENSMUST00000006037.12|ENSMUSG00000005886.14|OTTMUSG00000021630.4|OTTMUST00000051367.1|Ncoa2-201|Ncoa2|4897|protein_coding|	4897
ENSMUST00000027068.10|ENSMUSG00000025935.10|OTTMUSG00000049113.1|OTTMUST00000125384.1|Tram1-201|Tram1|2938|protein_coding|	2938
ENSMUST00000027071.6|ENSMUSG00000025937.6|OTTMUSG00000021599.3|OTTMUST00000051280.2|Lactb2-201|Lactb2|4494|protein_coding|	4494
ENSMUST00000088542.3|ENSMUSG00000067813.3|OTTMUSG00000022137.1|OTTMUST00000052552.1|Xkr9-201|Xkr9|1926|protein_coding|	1926
ENSMUST00000027066.12|ENSMUSG00000025932.14|OTTMUSG00000049176.2|-|Eya1-201|Eya1|4347|protein_coding|	4347
ENSMUST00000027062.6|ENSMUSG00000025930.6|OTTMUSG00000049183.1|OTTMUST00000125487.1|Msc-201|Msc|1741|protein_coding|	1741
ENSMUST00000041447.4|ENSMUSG00000032769.5|OTTMUSG00000049207.2|OTTMUST00000125545.1|Trpa1-201|Trpa1|4263|protein_coding|	4263
ENSMUST00000170146.2|ENSMUSG00000092083.4|OTTMUSG00000042215.3|OTTMUST00000110860.3|Kcnb2-201|Kcnb2|14845|protein_coding|	14845
ENSMUST00000188371.6|ENSMUSG00000025925.14|OTTMUSG00000047984.2|OTTMUST00000123359.2|Terf1-203|Terf1|2268|protein_coding|	2268
ENSMUST00000040695.4|ENSMUSG00000032719.4|OTTMUSG00000026417.2|OTTMUST00000065331.2|Sbspon-201|Sbspon|2748|protein_coding|	2748
ENSMUST00000145070.7|ENSMUSG00000067795.13|OTTMUSG00000022165.2|OTTMUST00000052633.2|4930444P10Rik-202|4930444P10Rik|1844|protein_coding|	1844
ENSMUST00000058437.13|ENSMUSG00000043716.13|OTTMUSG00000016936.3|OTTMUST00000041073.2|Rpl7-201|Rpl7|1163|protein_coding|	1163
ENSMUST00000027053.7|ENSMUSG00000025921.7|OTTMUSG00000025248.1|OTTMUST00000062152.1|Rdh10-201|Rdh10|3587|protein_coding|	3587
ENSMUST00000162751.7|ENSMUSG00000025920.19|OTTMUSG00000033135.7|OTTMUST00000082849.3|Stau2-217|Stau2|3030|protein_coding|	3030
ENSMUST00000236045.1|ENSMUSG00000025939.18|OTTMUSG00000029683.4|-|Ube2w-207|Ube2w|543|protein_coding|	543
ENSMUST00000188641.6|ENSMUSG00000079658.9|OTTMUSG00000048076.2|OTTMUST00000123524.1|Eloc-208|Eloc|2014|protein_coding|	2014
ENSMUST00000177501.1|ENSMUSG00000025940.6|OTTMUSG00000042171.1|OTTMUST00000110681.1|Tmem70-203|Tmem70|1636|protein_coding|	1636
ENSMUST00000026881.10|ENSMUSG00000025779.10|OTTMUSG00000048080.2|OTTMUST00000123539.1|Ly96-201|Ly96|632|protein_coding|	632
ENSMUST00000038382.4|ENSMUSG00000042686.5|OTTMUSG00000048149.2|OTTMUST00000123660.1|Jph1-201|Jph1|4809|protein_coding|	4809
ENSMUST00000026879.7|ENSMUSG00000025777.8|OTTMUSG00000022300.2|OTTMUST00000053130.1|Gdap1-201|Gdap1|3949|protein_coding|	3949
ENSMUST00000088476.3|ENSMUSG00000067780.3|OTTMUSG00000048206.1|OTTMUST00000123771.1|Pi15-201|Pi15|6923|protein_coding|	6923
ENSMUST00000095075.4|ENSMUSG00000025776.13|OTTMUSG00000029743.3|OTTMUST00000073808.2|Crispld1-201|Crispld1|4472|protein_coding|	4472
ENSMUST00000115344.1|ENSMUSG00000025774.14|OTTMUSG00000022295.1|OTTMUST00000053109.1|Crisp4-203|Crisp4|960|protein_coding|	960
ENSMUST00000097818.1|ENSMUSG00000073735.1|OTTMUSG00000020949.2|OTTMUST00000049517.2|Defb18-201|Defb18|258|protein_coding|	258
ENSMUST00000097817.3|ENSMUSG00000067773.6|OTTMUSG00000020948.4|OTTMUST00000049514.2|Defb41-202|Defb41|198|protein_coding|	198
ENSMUST00000037294.7|ENSMUSG00000042596.7|OTTMUSG00000026492.2|OTTMUST00000065512.2|Tfap2d-201|Tfap2d|1761|protein_coding|	1761
ENSMUST00000027059.10|ENSMUSG00000025927.13|OTTMUSG00000048274.1|OTTMUST00000123883.1|Tfap2b-201|Tfap2b|5863|protein_coding|	5863
ENSMUST00000088448.11|ENSMUSG00000043760.16|OTTMUSG00000026248.2|OTTMUST00000064911.2|Pkhd1-201|Pkhd1|12935|protein_coding|	12935
ENSMUST00000027061.4|ENSMUSG00000025929.4|OTTMUSG00000033825.1|OTTMUST00000085210.1|Il17a-201|Il17a|1171|protein_coding|	1171
ENSMUST00000039046.9|ENSMUSG00000041872.9|OTTMUSG00000048286.2|OTTMUST00000123902.1|Il17f-201|Il17f|1178|protein_coding|	1178
ENSMUST00000053266.10|ENSMUSG00000041859.10|OTTMUSG00000048358.1|OTTMUST00000124003.1|Mcm3-201|Mcm3|3031|protein_coding|	3031
ENSMUST00000189400.6|ENSMUSG00000025931.15|OTTMUSG00000048364.1|OTTMUST00000124029.1|Paqr8-204|Paqr8|5330|protein_coding|	5330
ENSMUST00000038447.5|ENSMUSG00000041809.5|OTTMUSG00000029838.3|OTTMUST00000074047.2|Efhc1-201|Efhc1|2146|protein_coding|	2146
ENSMUST00000037998.5|ENSMUSG00000041779.5|OTTMUSG00000026556.3|OTTMUST00000065709.3|Tram2-201|Tram2|6492|protein_coding|	6492
ENSMUST00000027065.11|ENSMUSG00000025933.15|OTTMUSG00000029833.3|OTTMUST00000074039.1|Tmem14a-202|Tmem14a|1168|protein_coding|	1168
ENSMUST00000027067.14|ENSMUSG00000025934.15|OTTMUSG00000026333.4|OTTMUST00000065121.3|Gsta3-201|Gsta3|1457|protein_coding|	1457
ENSMUST00000088407.3|ENSMUSG00000067750.3|OTTMUSG00000033754.1|OTTMUST00000085058.1|Khdc1a-201|Khdc1a|1987|protein_coding|	1987
ENSMUST00000070223.5|ENSMUSG00000041722.7|OTTMUSG00000033756.2|OTTMUST00000097914.1|Khdc1c-201|Khdc1c|1946|protein_coding|	1946
ENSMUST00000147615.1|ENSMUSG00000085079.3|OTTMUSG00000033753.1|OTTMUST00000085057.1|Khdc1b-201|Khdc1b|2236|protein_coding|	2236
ENSMUST00000029667.12|ENSMUSG00000028033.16|OTTMUSG00000019675.5|OTTMUST00000047089.1|Kcnq5-201|Kcnq5|6562|protein_coding|	6562
ENSMUST00000097811.9|ENSMUSG00000041670.16|OTTMUSG00000046025.2|-|Rims1-205|Rims1|6446|protein_coding|	6446
ENSMUST00000073179.5|ENSMUSG00000073730.2|OTTMUSG00000046242.1|OTTMUST00000120576.1|4933415F23Rik-201|4933415F23Rik|1781|protein_coding|	1781
ENSMUST00000027343.5|ENSMUSG00000026158.11|OTTMUSG00000046267.3|OTTMUST00000120614.2|Ogfrl1-201|Ogfrl1|4844|protein_coding|	4844
ENSMUST00000063663.5|ENSMUSG00000026156.8|OTTMUSG00000026519.3|OTTMUST00000065597.2|B3gat2-201|B3gat2|5655|protein_coding|	5655
ENSMUST00000027339.13|ENSMUSG00000026155.13|OTTMUSG00000026521.4|OTTMUST00000065602.2|Smap1-201|Smap1|2289|protein_coding|	2289
ENSMUST00000027338.3|ENSMUSG00000026154.4|OTTMUSG00000022115.3|OTTMUST00000052493.1|Sdhaf4-201|Sdhaf4|683|protein_coding|	683
ENSMUST00000027337.14|ENSMUSG00000026153.15|OTTMUSG00000046269.2|OTTMUST00000120623.1|Fam135a-201|Fam135a|5536|protein_coding|	5536
ENSMUST00000054588.14|ENSMUSG00000026147.16|OTTMUSG00000022796.1|OTTMUST00000054775.1|Col9a1-201|Col9a1|3834|protein_coding|	3834
ENSMUST00000115244.8|ENSMUSG00000026141.13|OTTMUSG00000021418.1|OTTMUST00000050756.1|Col19a1-202|Col19a1|4266|protein_coding|	4266
ENSMUST00000191471.6|ENSMUSG00000073725.8|OTTMUSG00000046322.2|OTTMUST00000120742.1|Lmbrd1-206|Lmbrd1|4453|protein_coding|	4453
ENSMUST00000151309.7|ENSMUSG00000033569.17|OTTMUSG00000025352.6|OTTMUST00000062405.1|Adgrb3-207|Adgrb3|5448|protein_coding|	5448
ENSMUST00000097801.3|ENSMUSG00000073722.3|OTTMUSG00000039939.1|OTTMUST00000103780.1|4931408C20Rik-201|4931408C20Rik|4318|protein_coding|	4318
ENSMUST00000059937.4|ENSMUSG00000048411.4|OTTMUSG00000048685.1|OTTMUST00000124674.1|Gm597-201|Gm597|2887|protein_coding|	2887
ENSMUST00000186733.6|ENSMUSG00000048874.15|OTTMUSG00000048797.4|OTTMUST00000124826.1|Phf3-205|Phf3|7567|protein_coding|	7567
ENSMUST00000232841.1|ENSMUSG00000026064.16|OTTMUSG00000072287.1|OTTMUST00000050558.3|Ptp4a1-203|Ptp4a1|4236|protein_coding|	4236
ENSMUST00000027232.14|ENSMUSG00000117310.2|OTTMUSG00000021326.8|-|Ptp4a1-204|Ptp4a1|4129|protein_coding|	4129
ENSMUST00000178317.3|ENSMUSG00000117091.1|OTTMUSG00000033787.4|OTTMUST00000085125.4|Gm5698-201|Gm5698|726|protein_coding|	726
ENSMUST00000233331.1|ENSMUSG00000086727.8|OTTMUSG00000026557.6|OTTMUST00000174855.1|4931428L18Rik-207|4931428L18Rik|1765|protein_coding|	1765
ENSMUST00000062560.13|ENSMUSG00000050217.13|OTTMUSG00000026558.3|OTTMUST00000065715.3|Lgsn-201|Lgsn|1937|protein_coding|	1937
ENSMUST00000027230.2|ENSMUSG00000026063.4|OTTMUSG00000026559.3|OTTMUST00000065717.3|Pih1d3-201|Pih1d3|1451|protein_coding|	1451
ENSMUST00000027226.11|ENSMUSG00000026058.11|OTTMUSG00000048923.3|OTTMUST00000125036.3|Khdrbs2-201|Khdrbs2|2281|protein_coding|	2281
ENSMUST00000171322.2|ENSMUSG00000091318.2|OTTMUSG00000048930.1|OTTMUST00000125047.1|Gm5415-201|Gm5415|3609|protein_coding|	3609
ENSMUST00000027312.10|ENSMUSG00000026134.11|OTTMUSG00000049047.3|OTTMUST00000125283.3|Prim2-201|Prim2|1975|protein_coding|	1975
ENSMUST00000088287.9|ENSMUSG00000004768.14|OTTMUSG00000021871.6|OTTMUST00000051907.3|Rab23-201|Rab23|4322|protein_coding|	4322
ENSMUST00000044691.8|ENSMUSG00000042215.8|OTTMUSG00000021814.3|OTTMUST00000051772.2|Bag2-201|Bag2|1860|protein_coding|	1860
ENSMUST00000044455.7|ENSMUSG00000042197.13|OTTMUSG00000021885.18|OTTMUST00000051956.4|Zfp451-202|Zfp451|11876|protein_coding|	11876
ENSMUST00000062289.10|ENSMUSG00000042182.16|OTTMUSG00000021502.7|OTTMUST00000050966.2|Bend6-201|Bend6|2487|protein_coding|	2487
ENSMUST00000097785.9|ENSMUSG00000026131.20|OTTMUSG00000044431.15|OTTMUST00000116990.3|Dst-201|Dst|23251|protein_coding|	23251
ENSMUST00000042493.9|ENSMUSG00000042111.9|OTTMUSG00000049472.1|OTTMUST00000126118.1|Ccdc115-201|Ccdc115|1705|protein_coding|	1705
ENSMUST00000027303.13|ENSMUSG00000026127.13|OTTMUSG00000029577.4|OTTMUST00000073351.2|Imp4-201|Imp4|5836|protein_coding|	5836
ENSMUST00000027302.13|ENSMUSG00000026126.15|OTTMUSG00000049465.6|OTTMUST00000126097.2|Ptpn18-201|Ptpn18|1559|protein_coding|	1559
ENSMUST00000027299.9|ENSMUSG00000026125.9|OTTMUSG00000049474.1|OTTMUST00000126123.1|Prss39-201|Prss39|1267|protein_coding|	1267
ENSMUST00000027298.4|ENSMUSG00000026124.4|OTTMUSG00000049475.2|OTTMUST00000126125.2|Cfc1-201|Cfc1|1040|protein_coding|	1040
ENSMUST00000047840.8|ENSMUSG00000037529.13|OTTMUSG00000022629.4|OTTMUST00000054210.2|Prss40-201|Prss40|1275|protein_coding|	1275
ENSMUST00000052670.10|ENSMUSG00000045174.10|OTTMUSG00000049476.2|OTTMUST00000126126.2|Amer3-201|Amer3|4392|protein_coding|	4392
ENSMUST00000047664.15|ENSMUSG00000037509.21|OTTMUSG00000033276.14|OTTMUST00000083450.6|Arhgef4-201|Arhgef4|3287|protein_coding|	3287
ENSMUST00000211073.1|ENSMUSG00000118272.1|OTTMUSG00000073682.1|OTTMUST00000178839.1|Arhgef4-208|Arhgef4|171|protein_coding|	171
ENSMUST00000047534.11|ENSMUSG00000037503.12|OTTMUSG00000021855.4|OTTMUST00000051861.2|Fam168b-201|Fam168b|5030|protein_coding|	5030
ENSMUST00000027297.10|ENSMUSG00000026123.11|OTTMUSG00000029565.6|OTTMUST00000073322.2|Plekhb2-201|Plekhb2|3279|protein_coding|	3279
ENSMUST00000088174.3|ENSMUSG00000045216.7|OTTMUSG00000029555.3|OTTMUST00000073283.1|Hs6st1-201|Hs6st1|3719|protein_coding|	3719
ENSMUST00000046875.13|ENSMUSG00000037470.14|OTTMUSG00000037695.3|OTTMUST00000097354.2|Uggt1-201|Uggt1|9033|protein_coding|	9033
ENSMUST00000056946.7|ENSMUSG00000047180.8|OTTMUSG00000045459.2|OTTMUST00000119250.1|Neurl3-201|Neurl3|2598|protein_coding|	2598
ENSMUST00000115032.7|ENSMUSG00000037447.16|OTTMUSG00000021515.5|OTTMUST00000051015.2|Arid5a-204|Arid5a|4640|protein_coding|	4640
ENSMUST00000186470.1|ENSMUSG00000010453.12|OTTMUSG00000049477.4|OTTMUST00000126129.1|Kansl3-205|Kansl3|2801|protein_coding|	2801
ENSMUST00000179162.6|ENSMUSG00000037432.15|OTTMUSG00000033700.4|OTTMUST00000128917.2|Fer1l5-202|Fer1l5|6315|protein_coding|	6315
ENSMUST00000125304.7|ENSMUSG00000001143.13|OTTMUSG00000021558.4|OTTMUST00000051147.2|Lman2l-204|Lman2l|3378|protein_coding|	3378
ENSMUST00000153128.1|ENSMUSG00000037408.10|OTTMUSG00000033420.2|OTTMUST00000083926.1|Cnnm4-201|Cnnm4|4547|protein_coding|	4547
ENSMUST00000001166.13|ENSMUSG00000001138.13|OTTMUSG00000021763.2|OTTMUST00000051653.1|Cnnm3-201|Cnnm3|5193|protein_coding|	5193
ENSMUST00000054665.9|ENSMUSG00000067653.12|OTTMUSG00000049836.2|OTTMUST00000126921.1|Ankrd23-201|Ankrd23|1964|protein_coding|	1964
ENSMUST00000191849.5|ENSMUSG00000109510.1|OTTMUSG00000050010.4|OTTMUST00000146455.1|Gm42417-201|Gm42417|2256|protein_coding|	2256
ENSMUST00000001172.11|ENSMUSG00000079610.9|OTTMUSG00000049837.2|OTTMUST00000126926.2|Ankrd39-201|Ankrd39|2109|protein_coding|	2109
ENSMUST00000191642.5|ENSMUSG00000026121.13|OTTMUSG00000020876.17|OTTMUST00000049354.2|Sema4c-202|Sema4c|3892|protein_coding|	3892
ENSMUST00000114981.2|ENSMUSG00000046337.17|OTTMUSG00000021818.6|OTTMUST00000127237.1|Fam178b-201|Fam178b|1659|protein_coding|	1659
ENSMUST00000193210.5|ENSMUSG00000061518.11|OTTMUSG00000049480.2|OTTMUST00000126138.1|Cox5b-204|Cox5b|865|protein_coding|	865
ENSMUST00000043951.9|ENSMUSG00000037351.9|OTTMUSG00000034164.4|OTTMUST00000086602.3|Actr1b-201|Actr1b|3248|protein_coding|	3248
ENSMUST00000208994.1|ENSMUSG00000102416.4|OTTMUSG00000049901.4|OTTMUST00000127044.3|4933424G06Rik-204|4933424G06Rik|1120|protein_coding|	1120
ENSMUST00000027291.6|ENSMUSG00000026117.10|OTTMUSG00000049481.5|OTTMUST00000126145.2|Zap70-201|Zap70|2245|protein_coding|	2245
ENSMUST00000194563.5|ENSMUSG00000026116.11|OTTMUSG00000049482.5|OTTMUST00000126150.3|Tmem131-208|Tmem131|6698|protein_coding|	6698
ENSMUST00000238500.1|ENSMUSG00000050122.19|OTTMUSG00000029372.8|OTTMUST00000181583.1|Vwa3b-212|Vwa3b|4717|protein_coding|	4717
ENSMUST00000027288.9|ENSMUSG00000026114.14|OTTMUSG00000024612.5|OTTMUST00000060500.4|Cnga3-201|Cnga3|3554|protein_coding|	3554
ENSMUST00000027287.10|ENSMUSG00000026113.17|OTTMUSG00000033181.6|OTTMUST00000083008.3|Inpp4a-201|Inpp4a|5691|protein_coding|	5691
ENSMUST00000027286.6|ENSMUSG00000026112.7|OTTMUSG00000022117.2|OTTMUST00000052497.1|Coa5-201|Coa5|3863|protein_coding|	3863
ENSMUST00000027285.12|ENSMUSG00000026111.15|OTTMUSG00000021774.21|OTTMUST00000051682.1|Unc50-201|Unc50|1414|protein_coding|	1414
ENSMUST00000151952.7|ENSMUSG00000026110.15|OTTMUSG00000033899.7|OTTMUST00000085506.1|Mgat4a-205|Mgat4a|7251|protein_coding|	7251
ENSMUST00000162875.7|ENSMUSG00000026090.16|OTTMUSG00000030326.2|OTTMUST00000075116.1|2010300C02Rik-203|2010300C02Rik|4634|protein_coding|	4634
ENSMUST00000041815.14|ENSMUSG00000060771.14|OTTMUSG00000023825.6|OTTMUST00000058199.2|Tsga10-201|Tsga10|3400|protein_coding|	3400
ENSMUST00000041621.4|ENSMUSG00000037216.5|OTTMUSG00000022093.3|OTTMUST00000052446.2|Lipt1-201|Lipt1|1485|protein_coding|	1485
ENSMUST00000027257.9|ENSMUSG00000026088.15|OTTMUSG00000026563.5|OTTMUST00000065724.3|Mitd1-201|Mitd1|1231|protein_coding|	1231
ENSMUST00000027256.11|ENSMUSG00000026087.11|OTTMUSG00000026562.6|OTTMUST00000065720.1|Mrpl30-201|Mrpl30|969|protein_coding|	969
ENSMUST00000078307.6|ENSMUSG00000061584.6|OTTMUSG00000026561.3|OTTMUST00000065719.3|Lyg2-201|Lyg2|2564|protein_coding|	2564
ENSMUST00000114894.1|ENSMUSG00000026085.11|OTTMUSG00000022170.2|-|Lyg1-202|Lyg1|798|protein_coding|	798
ENSMUST00000162031.7|ENSMUSG00000058407.12|OTTMUSG00000026595.7|OTTMUST00000065804.3|Txndc9-201|Txndc9|3381|protein_coding|	3381
ENSMUST00000027252.7|ENSMUSG00000026083.12|OTTMUSG00000049483.2|OTTMUST00000126162.1|Eif5b-201|Eif5b|7797|protein_coding|	7797
ENSMUST00000027251.11|ENSMUSG00000026082.11|OTTMUSG00000049485.3|OTTMUST00000126165.1|Rev1-201|Rev1|4262|protein_coding|	4262
ENSMUST00000095027.8|ENSMUSG00000037138.18|OTTMUSG00000019698.7|OTTMUST00000047164.3|Aff3-203|Aff3|5857|protein_coding|	5857
ENSMUST00000147695.8|ENSMUSG00000048814.11|OTTMUSG00000026560.5|OTTMUST00000182006.1|Lonrf2-202|Lonrf2|6932|protein_coding|	6932
ENSMUST00000027249.11|ENSMUSG00000026080.13|OTTMUSG00000049487.3|OTTMUST00000127686.1|Chst10-201|Chst10|2975|protein_coding|	2975
ENSMUST00000088029.7|ENSMUSG00000067604.8|OTTMUSG00000035128.5|OTTMUST00000089402.4|Nms-201|Nms|1001|protein_coding|	1001
ENSMUST00000027247.10|ENSMUSG00000026078.10|OTTMUSG00000050275.4|OTTMUST00000127689.2|Pdcl3-201|Pdcl3|3914|protein_coding|	3914
ENSMUST00000056815.8|ENSMUSG00000026077.15|OTTMUSG00000036938.3|OTTMUST00000094905.2|Npas2-201|Npas2|4236|protein_coding|	4236
ENSMUST00000086535.11|ENSMUSG00000073702.11|OTTMUSG00000050276.2|OTTMUST00000127691.1|Rpl31-201|Rpl31|1049|protein_coding|	1049
ENSMUST00000054462.10|ENSMUSG00000003134.10|OTTMUSG00000050277.3|OTTMUST00000127697.2|Tbc1d8-201|Tbc1d8|4451|protein_coding|	4451
ENSMUST00000161515.7|ENSMUSG00000003135.15|OTTMUSG00000026590.3|OTTMUST00000065794.2|Cnot11-203|Cnot11|3482|protein_coding|	3482
ENSMUST00000062525.10|ENSMUSG00000048234.13|OTTMUSG00000021879.2|OTTMUST00000051939.1|Rnf149-201|Rnf149|2492|protein_coding|	2492
ENSMUST00000053355.5|ENSMUSG00000050967.5|OTTMUSG00000049490.1|OTTMUST00000126186.1|Creg2-201|Creg2|6091|protein_coding|	6091
ENSMUST00000151913.2|ENSMUSG00000057173.8|OTTMUSG00000033905.2|OTTMUST00000085534.2|Rfx8-202|Rfx8|2008|protein_coding|	2008
ENSMUST00000171319.3|ENSMUSG00000091937.3|OTTMUSG00000050279.1|OTTMUST00000127701.1|Gm3646-201|Gm3646|352|protein_coding|	352
ENSMUST00000192509.5|ENSMUSG00000026074.15|OTTMUSG00000050440.4|OTTMUST00000127981.2|Map4k4-209|Map4k4|3918|protein_coding|	3918
ENSMUST00000027243.12|ENSMUSG00000026073.13|OTTMUSG00000050443.3|OTTMUST00000127995.2|Il1r2-201|Il1r2|1419|protein_coding|	1419
ENSMUST00000027241.10|ENSMUSG00000026072.12|OTTMUSG00000050518.3|OTTMUST00000128132.2|Il1r1-201|Il1r1|5819|protein_coding|	5819
ENSMUST00000194296.5|ENSMUSG00000070942.8|OTTMUSG00000050520.3|OTTMUST00000128137.2|Il1rl2-204|Il1rl2|3908|protein_coding|	3908
ENSMUST00000097772.9|ENSMUSG00000026069.15|OTTMUSG00000037806.4|OTTMUST00000097562.2|Il1rl1-202|Il1rl1|5302|protein_coding|	5302
ENSMUST00000108044.3|ENSMUSG00000026070.15|OTTMUSG00000050472.4|-|Il18r1-202|Il18r1|4158|protein_coding|	4158
ENSMUST00000027237.11|ENSMUSG00000026068.11|OTTMUSG00000034788.2|OTTMUST00000088425.1|Il18rap-201|Il18rap|4889|protein_coding|	4889
ENSMUST00000027233.8|ENSMUSG00000026065.8|OTTMUSG00000050474.4|OTTMUST00000128061.1|Slc9a4-201|Slc9a4|3962|protein_coding|	3962
ENSMUST00000027231.12|ENSMUSG00000026062.12|OTTMUSG00000050475.3|OTTMUST00000128063.2|Slc9a2-201|Slc9a2|5019|protein_coding|	5019
ENSMUST00000039672.5|ENSMUSG00000041945.12|OTTMUSG00000022617.2|OTTMUST00000054180.1|Mfsd9-201|Mfsd9|3160|protein_coding|	3160
ENSMUST00000114765.3|ENSMUSG00000079588.3|OTTMUSG00000042167.4|OTTMUST00000110674.4|Tmem182-201|Tmem182|2716|protein_coding|	2716
ENSMUST00000054883.3|ENSMUSG00000045515.3|OTTMUSG00000022569.2|OTTMUST00000054069.2|Pou3f3-201|Pou3f3|7409|protein_coding|	7409
